,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,Width,Time,species
2272,15975.0,2750.0,176278.0,23961.0,6717.0,94.0,33843.0078125,4182.9990234375,172987.0,23188.0,69.0,172.0,1
2273,10682.0,2881.0,20785.0,2598.0,1810.0,0.0,27083.005859375,4164.001953125,19604.00390625,2430.0,63.0,400.0,1
2274,12394.0,2577.0,100357.0,14053.0,3701.0,0.0,34606.01171875,4661.001953125,97749.03125,14058.0,71.0,325.0,1
2275,6070.0,280.0,25507.0,3114.0,1382.0,283.0,15681.0048828125,2879.998779296875,25516.994140625,3018.0,66.0,212.0,6
2276,9021.0,1408.0,29014.0,3984.0,922.0,207.0,38124.015625,4923.99951171875,28358.990234375,4027.0,65.0,441.0,1
2277,9937.0,2259.0,34523.0,4642.0,2344.0,220.0,33372.98828125,4287.0009765625,33822.00390625,4545.0,57.0,546.0,1
2278,2213.0,1684.0,23501.0,3350.0,0.0,283.0,26053.9921875,5021.00146484375,22966.9921875,3436.0,55.0,334.0,1
2279,7312.0,2050.0,99268.0,13700.0,4052.0,0.0,34397.01171875,4264.00048828125,96111.0390625,13268.0,66.0,387.0,1
2280,10174.0,3619.0,31384.0,4546.0,2183.0,651.0,43678.98046875,8474.0029296875,31307.009765625,4431.0,62.0,274.0,1
2281,19961.0,11894.0,112067.0,12773.0,4099.0,0.0,49758.00390625,17841.00390625,116121.03125,13408.0,67.0,359.0,1
2282,2244.0,6004.0,139552.0,28058.0,20782.0,870.0,7654.00341796875,7365.0029296875,135254.984375,26156.0,70.0,157.0,1
2283,7048.0,698.0,16310.0,1985.0,713.0,464.0,30993.986328125,2463.999755859375,16196.0009765625,1963.0,44.0,387.0,6
2284,13016.0,9135.0,22215.0,2992.0,1414.0,304.0,48311.99609375,15150.0,21109.994140625,2653.0,51.0,440.0,1
2285,2477.0,468.0,31684.0,4334.0,2097.0,216.0,9972.99609375,1521.9993896484375,32650.9921875,4507.0,54.0,520.0,6
2286,6406.0,4308.0,9971.0,1542.0,825.0,0.0,17396.001953125,5347.0,9891.9990234375,1230.0,49.0,351.0,1
2287,5633.0,10920.0,26397.0,3652.0,988.0,322.0,33938.0,21369.0,27416.994140625,3612.0,50.0,278.0,1
2288,12919.0,15155.0,151783.0,21170.0,5302.0,0.0,45370.98828125,22291.005859375,139970.03125,19167.0,70.0,349.0,1
2289,9431.0,2677.0,150320.0,20645.0,6352.0,76.0,36563.9921875,4848.001953125,152605.03125,20761.0,68.0,429.0,1
2290,6386.0,1805.0,5710.0,981.0,0.0,74.0,23371.001953125,4224.99951171875,5601.0009765625,664.0,38.0,442.0,1
2291,4376.0,1921.0,36631.0,5156.0,1876.0,302.0,17596.0078125,3899.9990234375,38633.015625,5285.0,59.0,276.0,1
2292,13575.0,7431.0,76907.0,10023.0,3952.0,0.0,43468.0078125,11469.0,78382.0,10074.0,65.0,444.0,1
2293,5776.0,484.0,15045.0,2191.0,2160.0,13.0,28868.005859375,2033.00048828125,15754.994140625,1665.0,61.0,341.0,1
2294,10130.0,2964.0,31846.0,4352.0,1477.0,0.0,27168.009765625,5126.00244140625,34404.984375,4510.0,49.0,230.0,1
2295,4795.0,1828.0,90898.0,13224.0,3610.0,581.0,20229.00390625,2817.998779296875,92281.0234375,13092.0,66.0,165.0,1
2296,5231.0,8863.0,8770.0,1316.0,799.0,155.0,24292.009765625,14839.9931640625,8530.998046875,1281.0,44.0,538.0,1
2297,3507.0,1923.0,25836.0,3497.0,1473.0,295.0,21540.0078125,3223.001220703125,26759.005859375,3913.0,54.0,268.0,1
2298,13641.0,5392.0,54003.0,7114.0,2372.0,15.0,35765.015625,8172.0009765625,53946.9921875,7015.0,62.0,581.0,1
2299,3972.0,2328.0,12045.0,2179.0,632.0,554.0,16336.998046875,3868.99951171875,9045.0029296875,1504.0,66.0,247.0,1
2300,11677.0,3096.0,170683.0,23874.0,5626.0,0.0,33316.0,5590.99951171875,161748.015625,22116.0,73.0,516.0,1
2301,149.0,0.0,43104.0,6250.0,1509.0,0.0,10910.001953125,1099.0001220703123,33045.984375,4799.0,80.0,284.0,6
2302,2675.0,550.0,5908.0,680.0,480.0,258.0,6332.001953125,2948.9990234375,5091.99853515625,542.0,48.0,202.0,1
2303,8893.0,4664.0,26059.0,3785.0,1362.0,45.0,23869.005859375,5691.99853515625,26370.009765625,3763.0,53.0,614.0,1
2304,12316.0,2380.0,73870.0,10798.0,3018.0,0.0,46937.0078125,3810.000732421875,75147.96875,11326.0,69.0,275.0,1
2305,6519.0,2186.0,265333.0,47600.0,30168.0,0.0,18304.00390625,4057.999755859375,250530.015625,45276.0,72.0,156.0,1
2306,10826.0,2563.0,47272.0,6515.0,2800.0,307.0,28743.013671875,5059.001953125,44706.015625,5964.0,55.0,298.0,1
2307,8889.0,4003.0,110177.0,14922.0,5763.0,430.0,31084.001953125,7870.99755859375,110932.984375,14405.0,66.0,378.0,1
2308,6581.0,3975.0,23566.0,3797.0,761.0,243.0,29078.998046875,7268.00244140625,24673.98828125,3744.0,49.0,433.0,1
2309,4617.0,1167.0,5393.0,668.0,196.0,47.0,17082.9921875,2646.00048828125,5225.00048828125,426.0,38.0,572.0,6
2310,1207.0,1399.0,26370.0,3518.0,1979.0,0.0,9124.998046875,4459.00048828125,27076.98828125,3510.0,52.0,172.0,1
2311,22086.0,6949.0,249918.0,34648.0,10810.0,141.0,68776.015625,9946.9990234375,233340.890625,32365.0,70.0,196.0,1
2312,5784.0,4479.0,701411.0,123357.0,60579.0,0.0,15033.0048828125,5936.0,613189.8125,107891.0,111.0,230.0,1
2313,6527.0,1108.0,19198.0,2446.0,833.0,80.0,17935.0,3457.999755859375,19404.994140625,2487.0,44.0,421.0,1
2314,25140.0,3207.0,97603.0,12844.0,3024.0,0.0,65472.00390625,4121.0,96126.984375,12533.0,70.0,501.0,1
2315,11320.0,4869.0,46269.0,6474.0,3658.0,0.0,38064.0,8922.9990234375,47205.99609375,6268.0,62.0,294.0,1
2316,11823.0,6190.0,52730.0,7107.0,2482.0,162.0,20634.005859375,6064.998046875,29901.005859375,3739.0,100.0,229.0,1
2317,12461.0,3082.0,125377.0,17131.0,5715.0,124.0,36897.01171875,6143.9970703125,121095.9609375,16431.0,67.0,525.0,1
2318,12045.0,5645.0,6717.0,1015.0,586.0,245.0,23633.009765625,9865.99609375,6920.0009765625,776.0,40.0,541.0,1
2319,1830.0,3949.0,86076.0,12857.0,5178.0,263.0,11177.99609375,4650.0,71779.96875,11341.0,135.0,214.0,1
2320,9700.0,2762.0,113117.0,15474.0,5140.0,966.0,34026.9921875,5230.99853515625,112593.9921875,15017.0,67.0,331.0,1
2321,7602.0,2297.0,19249.0,2637.0,1316.0,281.0,22922.00390625,4228.99853515625,18870.00390625,2446.0,46.0,217.0,1
2322,12673.0,3196.0,72388.0,9737.0,2757.0,0.0,26082.009765625,3574.00048828125,73090.0234375,9876.0,68.0,434.0,1
2323,12220.0,4104.0,23835.0,2974.0,1334.0,179.0,29178.001953125,5525.99951171875,21803.0,2629.0,49.0,484.0,1
2324,7633.0,1067.0,19600.0,2595.0,1110.0,108.0,23648.00390625,3316.999267578125,20398.0078125,2669.0,43.0,410.0,6
2325,2854.0,724.0,80588.0,13102.0,6673.0,895.0,9423.001953125,2410.9990234375,76963.0,12730.0,65.0,157.0,1
2326,14033.0,5531.0,88277.0,12059.0,2089.0,389.0,38691.01171875,7511.00244140625,88582.0078125,11767.0,66.0,226.0,1
2327,13173.0,2476.0,24067.0,3163.0,1328.0,245.0,40588.99609375,5147.9990234375,25174.0078125,3645.0,64.0,312.0,1
2328,5801.0,2068.0,199479.0,28473.0,9594.0,0.0,14702.0009765625,4414.998046875,201961.09375,28883.0,68.0,173.0,1
2329,6130.0,860.0,54585.0,7230.0,3165.0,342.0,11573.0048828125,2607.0009765625,49050.015625,6785.0,62.0,376.0,1
2330,10513.0,3152.0,86718.0,11285.0,3291.0,0.0,18923.00390625,5538.001953125,81219.0,10671.0,68.0,295.0,1
2331,1952.0,1371.0,7405.0,1229.0,1130.0,0.0,12056.99609375,3294.998779296875,6860.99755859375,1132.0,50.0,411.0,6
2332,10179.0,4628.0,36450.0,4683.0,2076.0,409.0,24056.994140625,7606.0,37774.98828125,4797.0,49.0,354.0,1
2333,0.0,0.0,7264.0,1307.0,355.0,217.0,395.00006103515625,1129.9998779296875,5757.001953125,946.0,47.0,475.0,6
2334,4527.0,2146.0,19741.0,2370.0,0.0,0.0,17184.00390625,3069.999755859375,19612.0078125,2508.0,51.0,201.0,1
2335,7432.0,1165.0,253990.0,35880.0,11124.0,219.0,11313.998046875,1937.0001220703125,240522.109375,33470.0,71.0,402.0,1
2336,28013.0,15710.0,279706.0,37825.0,12448.0,0.0,43701.98046875,18006.00390625,197723.03125,27153.0,87.0,184.0,1
2337,6601.0,0.0,35492.0,4662.0,1674.0,0.0,23240.00390625,2410.9990234375,36057.0078125,4190.0,60.0,453.0,6
2338,5411.0,1154.0,328778.0,61358.0,28115.0,0.0,24616.005859375,3816.000732421875,314546.875,59262.0,73.0,448.0,1
2339,10358.0,8239.0,58348.0,8048.0,1985.0,563.0,26978.98828125,13860.9970703125,58232.00390625,8187.0,66.0,383.0,1
2340,2846.0,1005.0,7876.0,2246.0,1663.0,304.0,10078.0048828125,2634.0009765625,7689.00341796875,2118.0,39.0,507.0,6
2341,16182.0,2956.0,93512.0,12370.0,4996.0,149.0,46219.015625,4652.00048828125,98769.0234375,13406.0,66.0,210.0,1
2342,6138.0,963.0,12034.0,1962.0,1287.0,175.0,16363.005859375,2408.000244140625,12347.0048828125,2100.0,47.0,166.0,6
2343,7602.0,12645.0,27406.0,4215.0,1522.0,0.0,23734.990234375,13598.99609375,27203.01171875,3763.0,59.0,432.0,1
2344,13084.0,2370.0,71707.0,10216.0,2746.0,0.0,26911.99609375,4076.999267578125,69892.0,10112.0,65.0,221.0,1
2345,3947.0,2491.0,30329.0,3994.0,767.0,120.0,28839.00390625,7624.99951171875,30814.998046875,4032.0,55.0,313.0,1
2346,8421.0,613.0,24056.0,3253.0,2669.0,120.0,26987.994140625,2348.0009765625,25191.01171875,3211.0,53.0,611.0,1
2347,37705.0,4670.0,118728.0,19722.0,5691.0,0.0,81627.984375,4928.998046875,122074.015625,20237.0,67.0,609.0,1
2348,11791.0,3025.0,90040.0,11886.0,4317.0,593.0,30881.013671875,5743.00244140625,85854.9921875,11665.0,68.0,395.0,1
2349,16765.0,3972.0,22073.0,2670.0,827.0,328.0,55016.98046875,9157.0,20802.0078125,2577.0,58.0,502.0,1
2350,11255.0,4132.0,67314.0,8762.0,2884.0,0.0,39449.0078125,6885.00048828125,66877.0078125,8746.0,65.0,217.0,1
2351,11257.0,1670.0,23046.0,2735.0,1075.0,237.0,23684.99609375,2628.99951171875,22983.009765625,2731.0,53.0,352.0,1
2352,8098.0,1738.0,59075.0,7965.0,2973.0,0.0,24557.99609375,3891.99951171875,60461.97265625,8166.0,64.0,439.0,1
2353,9232.0,4043.0,9695.0,1399.0,412.0,0.0,23446.994140625,7416.00341796875,9407.0009765625,1281.0,43.0,423.0,1
2354,1082.0,581.0,6223.0,1345.0,1052.0,0.0,6848.00244140625,3425.99853515625,6766.00048828125,1258.0,34.0,519.0,6
2355,13169.0,2470.0,13092.0,1827.0,254.0,168.0,30904.99609375,4754.001953125,14361.0048828125,1982.0,47.0,617.0,1
2356,8445.0,1230.0,8135.0,1131.0,0.0,0.0,24621.994140625,2601.001220703125,7954.00244140625,879.0,39.0,397.0,6
2357,5177.0,631.0,28399.0,3876.0,1585.0,333.0,22438.001953125,2891.998779296875,27541.0,3700.0,64.0,451.0,1
2358,3490.0,2021.0,89252.0,12054.0,2263.0,88.0,24175.9921875,3306.999267578125,89935.0234375,12147.0,65.0,210.0,1
2359,11106.0,3230.0,40475.0,4992.0,1626.0,0.0,30647.0078125,7469.9990234375,41036.01171875,4990.0,63.0,529.0,1
2360,2053.0,2246.0,12536.0,2025.0,823.0,0.0,9965.9990234375,4030.999755859375,12508.9990234375,1664.0,41.0,401.0,1
2361,14093.0,1830.0,38860.0,4883.0,2275.0,0.0,46912.9765625,5226.001953125,38879.98828125,4932.0,62.0,533.0,1
2362,12347.0,269.0,19914.0,2819.0,931.0,22.0,29788.01171875,1569.9998779296875,21195.9921875,3176.0,50.0,365.0,6
2363,4938.0,2070.0,100985.0,13804.0,2850.0,0.0,24681.990234375,3685.999267578125,98356.0,13946.0,68.0,509.0,1
2364,17356.0,1208.0,60335.0,8255.0,1970.0,135.0,43899.98046875,2899.999755859375,58445.98046875,7710.0,70.0,353.0,1
2365,11988.0,2132.0,19190.0,2820.0,767.0,196.0,32104.0078125,4079.998291015625,19515.009765625,2658.0,51.0,451.0,1
2366,11223.0,0.0,45600.0,5810.0,1712.0,394.0,39623.01171875,673.0000610351562,46725.98046875,5779.0,67.0,570.0,6
2367,11323.0,2840.0,144096.0,19187.0,5939.0,51.0,18232.9921875,4481.00146484375,128522.9921875,16815.0,72.0,283.0,1
2368,21005.0,12518.0,160800.0,22602.0,5166.0,33.0,51638.0,18264.00390625,149619.0,20640.0,71.0,508.0,1
2369,11083.0,1201.0,85896.0,12160.0,4416.0,406.0,27617.01171875,3288.9990234375,86592.9921875,11843.0,67.0,289.0,1
2370,13414.0,10727.0,99896.0,13980.0,5703.0,0.0,37770.015625,14210.0009765625,97991.984375,13411.0,69.0,174.0,1
2371,11086.0,122.0,9177.0,1526.0,639.0,347.0,22781.00390625,1328.9998779296875,10053.99609375,1536.0,39.0,374.0,6
2372,9346.0,798.0,43494.0,5439.0,2120.0,141.0,34857.01171875,2666.00048828125,45184.015625,5840.0,66.0,602.0,1
2373,31098.0,1501.0,174613.0,23678.0,6260.0,0.0,91152.0078125,5166.99951171875,170234.9375,23600.0,85.0,289.0,1
2374,8036.0,804.0,118159.0,15922.0,5912.0,149.0,25328.0078125,2098.0009765625,119813.0546875,16054.0,66.0,527.0,1
2375,2849.0,866.0,23146.0,2861.0,1446.0,0.0,14622.005859375,2516.000244140625,24066.998046875,3004.0,47.0,294.0,1
2376,6269.0,3782.0,31721.0,4559.0,2023.0,677.0,21151.9921875,6275.00146484375,33066.00390625,4598.0,62.0,456.0,1
2377,7369.0,1374.0,37875.0,5389.0,1848.0,424.0,23570.009765625,3048.00048828125,40414.98828125,5502.0,53.0,285.0,1
2378,6284.0,4001.0,37091.0,5308.0,1357.0,0.0,21710.00390625,7150.001953125,37923.9921875,4885.0,61.0,376.0,1
2379,12579.0,690.0,13058.0,1809.0,523.0,511.0,37231.99609375,2050.0009765625,12992.0029296875,1996.0,51.0,613.0,6
2380,3901.0,4636.0,13376.0,2043.0,225.0,4.0,12427.9990234375,7602.99755859375,13637.9970703125,1749.0,42.0,409.0,1
2381,13845.0,386.0,64041.0,8804.0,3078.0,397.0,35839.99609375,3550.000732421875,65014.9921875,8715.0,65.0,229.0,6
2382,6327.0,2143.0,4998.0,1164.0,587.0,0.0,24392.994140625,4730.001953125,5655.99853515625,1023.0,32.0,482.0,6
2383,1770.0,0.0,40676.0,5203.0,1707.0,354.0,20763.9921875,4219.998046875,42742.015625,4940.0,63.0,217.0,6
2384,10324.0,1681.0,60688.0,8399.0,2622.0,455.0,34722.01171875,2479.999755859375,61773.01171875,8559.0,64.0,516.0,1
2385,10062.0,3505.0,92200.0,12529.0,3404.0,575.0,35632.98828125,7171.9990234375,94723.0,12837.0,65.0,551.0,1
2386,7403.0,5341.0,37686.0,5512.0,2560.0,25.0,24315.001953125,8996.001953125,37630.984375,5222.0,65.0,521.0,1
2387,8445.0,6288.0,19475.0,2920.0,1163.0,33.0,24589.0,9295.9970703125,19766.99609375,2768.0,54.0,349.0,1
2388,14100.0,979.0,18097.0,2935.0,461.0,179.0,36030.984375,2696.99951171875,17756.998046875,2630.0,54.0,502.0,6
2389,15209.0,1942.0,83230.0,11611.0,2421.0,92.0,32805.9921875,3938.001220703125,80762.9765625,10669.0,67.0,181.0,1
2390,24591.0,7183.0,158532.0,22613.0,5820.0,479.0,70332.03125,10945.9990234375,153920.9375,21811.0,67.0,464.0,1
2391,8325.0,2257.0,30799.0,4630.0,1603.0,194.0,22317.0,4510.0,30985.001953125,4306.0,58.0,343.0,1
2392,3845.0,1823.0,4680.0,580.0,305.0,27.0,11279.9970703125,3855.0,5620.99755859375,523.0,29.0,478.0,6
2393,10921.0,15440.0,19801.0,2407.0,110.0,3.0,35072.98828125,24621.994140625,19302.005859375,2777.0,54.0,437.0,1
2394,9238.0,1598.0,13528.0,1732.0,0.0,74.0,28223.009765625,4201.99853515625,12946.005859375,1815.0,48.0,480.0,6
2395,10093.0,2837.0,71811.0,9890.0,2132.0,59.0,28195.00390625,4969.99755859375,64899.0234375,9100.0,62.0,257.0,1
2396,11198.0,8861.0,40687.0,4962.0,2005.0,538.0,37813.015625,17128.99609375,42219.00390625,4954.0,63.0,198.0,1
2397,7613.0,2466.0,9771.0,1731.0,294.0,557.0,30987.009765625,5862.0,10200.0009765625,1610.0,43.0,603.0,1
2398,3391.0,4195.0,311458.0,63799.0,45793.0,0.0,27517.005859375,6682.99853515625,280358.03125,56244.0,73.0,451.0,1
2399,849.0,925.0,28380.0,3891.0,978.0,324.0,14597.9990234375,2443.99951171875,29162.0078125,4121.0,44.0,343.0,1
2400,8033.0,1782.0,14730.0,1964.0,1456.0,146.0,22937.990234375,3940.999267578125,14923.9990234375,1896.0,49.0,297.0,6
2401,11037.0,4319.0,208793.0,43341.0,29058.0,593.0,23547.9921875,7059.0029296875,198379.0,40481.0,71.0,175.0,1
2402,58345.0,14526.0,118778.0,17348.0,4188.0,9.0,70992.03125,13664.9990234375,66740.0234375,9220.0,109.0,351.0,1
2403,10670.0,3774.0,10520.0,1570.0,745.0,389.0,43353.9921875,8875.9970703125,11365.9951171875,1508.0,37.0,512.0,1
2404,10028.0,1067.0,88857.0,11946.0,2881.0,0.0,31794.990234375,3114.00048828125,88475.0390625,11904.0,66.0,354.0,1
2405,9314.0,2305.0,39748.0,5886.0,2519.0,48.0,25679.998046875,3844.001220703125,40369.99609375,6234.0,61.0,205.0,1
2406,5083.0,2471.0,122253.0,17172.0,5141.0,292.0,10883.0048828125,4669.99853515625,112118.9921875,15659.0,68.0,462.0,1
2407,9549.0,2736.0,51281.0,7358.0,1750.0,0.0,17781.9921875,3302.0009765625,52304.0234375,7208.0,64.0,360.0,1
2408,17938.0,3105.0,7688.0,1260.0,1043.0,73.0,40830.98828125,4642.99853515625,8303.0029296875,1314.0,42.0,494.0,1
2409,2303.0,1234.0,6959.0,1097.0,604.0,109.0,14790.005859375,3932.00048828125,7511.99853515625,1125.0,35.0,490.0,1
2410,9174.0,3443.0,74113.0,10176.0,2231.0,88.0,23193.994140625,5863.0009765625,70718.0234375,9734.0,68.0,332.0,1
2411,9469.0,657.0,28400.0,3751.0,1895.0,584.0,30076.00390625,2568.000732421875,28566.998046875,3588.0,58.0,316.0,6
2412,25722.0,7113.0,48432.0,7012.0,1764.0,214.0,71322.984375,10698.00390625,45616.98828125,6086.0,59.0,323.0,1
2413,3105.0,1683.0,11564.0,1456.0,481.0,251.0,12311.0029296875,3923.0,12436.998046875,1264.0,38.0,424.0,6
2414,13491.0,9408.0,274734.0,37335.0,10632.0,0.0,26143.994140625,9740.0029296875,196608.953125,26916.0,91.0,306.0,1
2415,19904.0,2721.0,108409.0,14368.0,3645.0,697.0,51862.01171875,5683.0,107353.03125,14554.0,65.0,255.0,1
2416,9960.0,2703.0,26099.0,3894.0,2726.0,0.0,22716.0078125,3996.000732421875,27685.99609375,3879.0,52.0,168.0,1
2417,6035.0,1534.0,18454.0,2837.0,116.0,274.0,30407.98828125,3985.998291015625,19312.998046875,2731.0,50.0,363.0,1
2418,7673.0,1503.0,33122.0,4553.0,1689.0,321.0,26152.998046875,4210.0009765625,34103.01171875,4649.0,60.0,277.0,1
2419,6342.0,1430.0,42099.0,5388.0,1953.0,0.0,36192.98828125,4002.999755859375,39023.00390625,5081.0,61.0,476.0,1
2420,16137.0,1862.0,119772.0,18340.0,4587.0,299.0,44840.00390625,3479.0009765625,121391.9609375,18740.0,69.0,195.0,1
2421,3610.0,1606.0,10141.0,1441.0,1419.0,36.0,14098.005859375,2302.999267578125,10258.0048828125,1270.0,49.0,372.0,6
2422,5833.0,1093.0,36004.0,4623.0,2008.0,321.0,20136.0,3475.999755859375,35762.015625,4821.0,61.0,531.0,1
2423,6689.0,1665.0,118040.0,15848.0,5163.0,0.0,23056.00390625,2986.001220703125,112138.984375,14450.0,68.0,173.0,1
2424,18756.0,3289.0,67689.0,9521.0,3127.0,443.0,34463.01171875,4712.001953125,65432.98828125,8930.0,67.0,333.0,1
2425,10649.0,1420.0,16156.0,2042.0,337.0,229.0,28941.0,3694.998779296875,16409.998046875,2166.0,48.0,305.0,1
2426,9352.0,5887.0,103786.0,14712.0,3366.0,607.0,24997.0,6924.00146484375,82251.9609375,11213.0,76.0,259.0,1
2427,403.0,0.0,11004.0,1749.0,550.0,0.0,5753.0009765625,1702.0001220703125,11212.9951171875,1604.0,44.0,476.0,6
2428,11428.0,1128.0,16020.0,2299.0,576.0,0.0,27336.99609375,2428.0,16257.0029296875,2304.0,42.0,367.0,1
2429,9269.0,267.0,22095.0,3117.0,1798.0,365.0,21037.001953125,1916.0006103515625,21665.990234375,2701.0,46.0,325.0,1
2430,5759.0,1431.0,20738.0,2867.0,1575.0,120.0,15458.0029296875,3441.99951171875,22163.990234375,3039.0,52.0,157.0,1
2431,2649.0,1219.0,28156.0,7765.0,5448.0,306.0,14261.9990234375,3843.000732421875,27729.994140625,7394.0,46.0,409.0,1
2432,7922.0,2164.0,40108.0,5321.0,882.0,114.0,23917.998046875,4291.00146484375,42858.99609375,5108.0,51.0,249.0,1
2433,8790.0,1952.0,17043.0,2866.0,759.0,395.0,23554.01171875,4055.00146484375,16163.9990234375,2522.0,45.0,354.0,1
2434,16530.0,1467.0,47645.0,6301.0,2476.0,255.0,38912.0,3298.0009765625,45150.98046875,6011.0,65.0,447.0,1
2435,9343.0,1977.0,74040.0,10104.0,2751.0,59.0,23762.009765625,4872.0009765625,71474.015625,9207.0,66.0,355.0,1
2436,4995.0,1564.0,205491.0,39581.0,28078.0,0.0,17505.9921875,2734.99951171875,187927.0,35537.0,73.0,175.0,1
2437,11949.0,4541.0,66548.0,9273.0,3101.0,9.0,42501.01953125,6030.001953125,59356.97265625,8240.0,64.0,290.0,1
2438,10327.0,2254.0,32791.0,3970.0,1539.0,226.0,14928.99609375,3916.999755859375,32252.998046875,3836.0,59.0,295.0,1
2439,5471.0,0.0,7680.0,1327.0,360.0,0.0,17728.9921875,773.0000610351562,8291.99609375,882.0,37.0,388.0,6
2440,3354.0,1106.0,6478.0,922.0,512.0,105.0,18153.0078125,2377.99951171875,7400.99658203125,938.0,34.0,312.0,6
2441,3801.0,217.0,10145.0,1656.0,1296.0,321.0,11573.0048828125,930.0001831054688,9634.00390625,1435.0,63.0,354.0,1
2442,12579.0,2968.0,52662.0,7840.0,3268.0,0.0,27079.001953125,6140.00244140625,50005.9921875,7308.0,64.0,439.0,1
2443,6658.0,1142.0,12281.0,1406.0,0.0,121.0,24022.0078125,2890.0,11697.001953125,1408.0,47.0,583.0,6
2444,1999.0,994.0,41618.0,6393.0,3426.0,0.0,8707.998046875,3150.001220703125,37810.99609375,6075.0,62.0,381.0,1
2445,24629.0,1041.0,178827.0,24697.0,7712.0,0.0,58441.01953125,3918.998779296875,176672.953125,24160.0,68.0,330.0,1
2446,28298.0,3157.0,24722.0,3062.0,1420.0,286.0,70886.015625,6621.00048828125,24510.0078125,2811.0,66.0,520.0,1
2447,897.0,1177.0,114693.0,30512.0,23281.0,398.0,14511.994140625,2437.000732421875,111894.9921875,29692.0,66.0,329.0,1
2448,8964.0,3616.0,26744.0,3333.0,2547.0,159.0,29925.99609375,5747.99951171875,27170.005859375,3586.0,46.0,382.0,1
2449,7594.0,3374.0,17203.0,1853.0,814.0,418.0,22150.994140625,7120.0009765625,16536.005859375,1816.0,45.0,193.0,1
2450,3676.0,1474.0,25963.0,3628.0,1806.0,277.0,19565.99609375,3609.00146484375,25495.005859375,3209.0,54.0,533.0,1
2451,3853.0,3999.0,6369.0,972.0,458.0,129.0,16710.994140625,6661.001953125,5630.0,938.0,44.0,365.0,1
2452,23205.0,17355.0,157423.0,21467.0,7822.0,500.0,35773.98828125,26100.99609375,115373.9453125,16117.0,83.0,437.0,1
2453,15783.0,3430.0,3311.0,799.0,477.0,0.0,46360.98828125,6266.99951171875,3930.99951171875,616.0,28.0,285.0,6
2454,13489.0,4985.0,47662.0,6444.0,2634.0,0.0,33845.0078125,7920.0009765625,46360.98828125,6120.0,65.0,607.0,1
2455,5781.0,475.0,5838.0,852.0,957.0,141.0,19882.001953125,2140.000732421875,6647.99853515625,640.0,34.0,380.0,1
2456,2304.0,1294.0,82290.0,11940.0,4276.0,680.0,15268.9970703125,2350.9990234375,76921.9765625,11058.0,66.0,574.0,1
2457,8188.0,2083.0,101817.0,13747.0,2203.0,275.0,28995.0078125,3395.99951171875,99117.0234375,13389.0,67.0,185.0,1
2458,9786.0,3044.0,60145.0,8494.0,3455.0,85.0,30008.990234375,5395.998046875,58641.0,8501.0,64.0,332.0,1
2459,17654.0,2963.0,9833.0,1235.0,877.0,0.0,53014.9765625,7353.998046875,9839.0009765625,1081.0,44.0,606.0,1
2460,46854.0,2950.0,52342.0,6473.0,3245.0,245.0,109332.03125,7088.9970703125,49198.9921875,6157.0,66.0,551.0,1
2461,24434.0,19935.0,127897.0,16941.0,5855.0,97.0,62762.97265625,32666.00390625,110893.0078125,15009.0,77.0,484.0,1
2462,36414.0,7704.0,58578.0,7238.0,2479.0,327.0,100258.03125,11348.0048828125,56807.00390625,7444.0,68.0,409.0,1
2463,7064.0,5271.0,29463.0,4498.0,1198.0,0.0,21578.9921875,8352.9990234375,29365.0078125,4144.0,53.0,387.0,1
2464,10042.0,4388.0,56829.0,7113.0,3415.0,293.0,28608.0,7693.0009765625,57704.99609375,7285.0,62.0,453.0,1
2465,19496.0,2086.0,134448.0,19455.0,8442.0,0.0,58760.015625,3376.00146484375,134881.046875,18540.0,68.0,329.0,1
2466,11414.0,3590.0,49156.0,6148.0,3104.0,0.0,26926.98828125,6591.0,50004.9921875,6257.0,67.0,245.0,1
2467,12892.0,6185.0,5553.0,874.0,650.0,0.0,31816.009765625,10484.0048828125,4495.00146484375,624.0,60.0,609.0,1
2468,3003.0,0.0,15794.0,1895.0,294.0,257.0,15547.00390625,1359.9998779296875,16002.9921875,2035.0,44.0,319.0,1
2469,7560.0,737.0,26693.0,3814.0,2541.0,76.0,29566.99609375,2254.9990234375,25671.01171875,3759.0,52.0,219.0,6
2470,8818.0,571.0,5207.0,488.0,1023.0,204.0,29880.994140625,2584.0009765625,5390.0009765625,289.0,35.0,594.0,6
2471,12459.0,1723.0,11058.0,1462.0,1430.0,374.0,24100.00390625,3524.000732421875,12238.0048828125,1484.0,37.0,538.0,6
2472,17226.0,3051.0,116179.0,15867.0,5091.0,219.0,41862.015625,4114.9990234375,117867.0234375,15898.0,68.0,174.0,1
2473,3382.0,981.0,22582.0,3504.0,1605.0,319.0,21264.0,4423.0009765625,23017.99609375,3193.0,55.0,223.0,1
2474,1793.0,331.0,345999.0,58113.0,24955.0,0.0,8896.9970703125,2318.00048828125,308535.0625,52121.0,75.0,481.0,1
2475,14744.0,1820.0,36792.0,5590.0,1275.0,353.0,45905.015625,5235.99951171875,36958.9921875,5178.0,60.0,450.0,1
2476,8330.0,6172.0,9500.0,1381.0,1006.0,447.0,29411.0,11801.00390625,10117.9990234375,1089.0,37.0,476.0,1
